date,Alexis Arguello,Antonio Cervantes,Davey Moore,Julio Cesar Chavez,Larry Holmes,Marvin Hagler,Michael Spinks,Muhammad Ali,Roberto Duran,Sugar Ray Leonard,Thomas Hearns
1980-08-09,2082.11801408,2074.65318775,2070.99799421,1373.72011181,2037.01649512,2063.19927994,1701.52962169,2266.63221286,2125.4656655,2031.10631174,2002.70331739
1980-09-05,2082.11801408,2074.65318775,2070.99799421,1400.61399148,2037.01649512,2063.19927994,1701.52962169,2266.63221286,2125.4656655,2031.10631174,2002.70331739
1980-09-22,2082.11801408,2074.65318775,2070.99799421,1418.9938443,2037.01649512,2063.19927994,1701.52962169,2266.63221286,2125.4656655,2031.10631174,2002.70331739
1980-09-27,2082.11801408,2074.65318775,2070.99799421,1418.9938443,2037.01649512,2087.89065598,1701.52962169,2266.63221286,2125.4656655,2031.10631174,2002.70331739
1980-10-02,2082.11801408,2074.65318775,2070.99799421,1418.9938443,2076.49033292,2087.89065598,1701.52962169,2227.15837507,2125.4656655,2031.10631174,2002.70331739
1980-10-13,2082.11801408,2074.65318775,2070.99799421,1449.65160101,2076.49033292,2087.89065598,1701.52962169,2227.15837507,2125.4656655,2031.10631174,2002.70331739
1980-10-18,2082.11801408,2074.65318775,2070.99799421,1449.65160101,2076.49033292,2087.89065598,1751.2922372,2227.15837507,2125.4656655,2031.10631174,2002.70331739
1980-11-14,2092.90947731,2074.65318775,2070.99799421,1449.65160101,2076.49033292,2087.89065598,1751.2922372,2227.15837507,2125.4656655,2031.10631174,2002.70331739
1980-11-25,2092.90947731,2074.65318775,2070.99799421,1449.65160101,2076.49033292,2087.89065598,1751.2922372,2227.15837507,2093.83811797,2062.73385926,2002.70331739
1980-11-26,2092.90947731,2074.65318775,2070.99799421,1464.77528277,2076.49033292,2087.89065598,1751.2922372,2227.15837507,2093.83811797,2062.73385926,2002.70331739
1980-12-06,2092.90947731,2074.65318775,2070.99799421,1464.77528277,2076.49033292,2087.89065598,1751.2922372,2227.15837507,2093.83811797,2062.73385926,2006.50345357
1980-12-15,2092.90947731,2074.65318775,2070.99799421,1480.21000587,2076.49033292,2087.89065598,1751.2922372,2227.15837507,2093.83811797,2062.73385926,2006.50345357
1980-12-20,2092.90947731,2074.65318775,2071.224848,1480.21000587,2076.49033292,2087.89065598,1751.2922372,2227.15837507,2093.83811797,2062.73385926,2006.50345357
1981-01-17,2092.90947731,2074.65318775,2071.82277946,1480.21000587,2076.49033292,2097.39111765,1751.2922372,2227.15837507,2093.83811797,2062.73385926,2006.50345357
1981-01-24,2092.90947731,2074.65318775,2071.82277946,1480.21000587,2076.49033292,2097.39111765,1763.98813803,2227.15837507,2093.83811797,2062.73385926,2006.50345357
1981-02-02,2092.90947731,2074.65318775,2071.82277946,1495.06217236,2076.49033292,2097.39111765,1763.98813803,2227.15837507,2093.83811797,2062.73385926,2006.50345357
1981-02-07,2095.38629226,2074.65318775,2071.82277946,1495.06217236,2076.49033292,2097.39111765,1763.98813803,2227.15837507,2093.83811797,2062.73385926,2006.50345357
1981-02-08,2095.38629226,2074.65318775,2073.31785884,1495.06217236,2076.49033292,2097.39111765,1763.98813803,2227.15837507,2093.83811797,2062.73385926,2006.50345357
1981-03-04,2095.38629226,2074.65318775,2073.31785884,1502.69065814,2076.49033292,2097.39111765,1763.98813803,2227.15837507,2093.83811797,2062.73385926,2006.50345357
1981-03-28,2095.38629226,2074.65318775,2074.47287252,1502.69065814,2076.49033292,2097.39111765,1805.11113691,2227.15837507,2093.83811797,2070.17259708,2006.50345357
1981-04-11,2095.38629226,2074.65318775,2074.47287252,1502.69065814,2081.53931868,2097.39111765,1805.11113691,2227.15837507,2093.83811797,2070.17259708,2006.50345357
1981-04-25,2095.38629226,2074.65318775,2074.47287252,1502.69065814,2081.53931868,2097.39111765,1805.11113691,2227.15837507,2093.83811797,2070.17259708,2015.43051171
1981-05-08,2095.38629226,2074.65318775,2074.47287252,1520.96687446,2081.53931868,2097.39111765,1805.11113691,2227.15837507,2093.83811797,2070.17259708,2015.43051171
1981-05-23,2095.38629226,2074.65318775,2080.56378016,1520.96687446,2081.53931868,2097.39111765,1805.11113691,2227.15837507,2093.83811797,2070.17259708,2015.43051171
1981-06-05,2095.38629226,2074.65318775,2080.56378016,1531.17819567,2081.53931868,2097.39111765,1805.11113691,2227.15837507,2093.83811797,2070.17259708,2015.43051171
1981-06-12,2095.38629226,2074.65318775,2080.56378016,1531.17819567,2087.40938329,2097.39111765,1805.11113691,2227.15837507,2093.83811797,2070.17259708,2015.43051171
1981-06-13,2095.38629226,2074.65318775,2080.56378016,1531.17819567,2087.40938329,2112.41896692,1805.11113691,2227.15837507,2093.83811797,2070.17259708,2015.43051171
1981-06-20,2112.09473324,2074.65318775,2080.56378016,1531.17819567,2087.40938329,2112.41896692,1805.11113691,2227.15837507,2093.83811797,2070.17259708,2015.43051171
1981-06-21,2112.09473324,2074.65318775,2083.41175512,1531.17819567,2087.40938329,2112.41896692,1805.11113691,2227.15837507,2093.83811797,2070.17259708,2015.43051171
1981-06-25,2112.09473324,2074.65318775,2083.41175512,1531.17819567,2087.40938329,2112.41896692,1805.11113691,2227.15837507,2093.83811797,2094.47027366,2017.4420891
1981-06-26,2112.09473324,2074.65318775,2083.41175512,1540.88200698,2087.40938329,2112.41896692,1805.11113691,2227.15837507,2093.83811797,2094.47027366,2017.4420891
1981-07-10,2112.09473324,2074.65318775,2083.41175512,1566.96213708,2087.40938329,2112.41896692,1805.11113691,2227.15837507,2093.83811797,2094.47027366,2017.4420891
1981-07-18,2112.09473324,2074.65318775,2083.41175512,1566.96213708,2087.40938329,2112.41896692,1850.13435835,2227.15837507,2093.83811797,2094.47027366,2017.4420891
1981-07-27,2112.09473324,2074.65318775,2083.41175512,1577.26432036,2087.40938329,2112.41896692,1850.13435835,2227.15837507,2093.83811797,2094.47027366,2017.4420891
1981-08-07,2112.09473324,2074.65318775,2083.41175512,1581.79261739,2087.40938329,2112.41896692,1850.13435835,2227.15837507,2093.83811797,2094.47027366,2017.4420891
1981-08-09,2112.09473324,2074.65318775,2083.41175512,1581.79261739,2087.40938329,2112.41896692,1850.13435835,2227.15837507,2098.77846938,2094.47027366,2017.4420891
1981-08-31,2112.09473324,2074.65318775,2083.41175512,1590.36723559,2087.40938329,2112.41896692,1850.13435835,2227.15837507,2098.77846938,2094.47027366,2017.4420891
1981-09-16,2112.09473324,2074.65318775,2083.41175512,1590.36723559,2087.40938329,2112.41896692,1850.13435835,2227.15837507,2098.77846938,2114.01671192,1997.89565084
1981-09-25,2112.09473324,2074.65318775,2083.41175512,1638.22147249,2087.40938329,2112.41896692,1850.13435835,2227.15837507,2098.77846938,2114.01671192,1997.89565084
1981-09-26,2112.09473324,2074.65318775,2083.41175512,1638.22147249,2087.40938329,2112.41896692,1850.13435835,2227.15837507,2107.08677136,2114.01671192,1997.89565084
1981-10-03,2117.2633509,2074.65318775,2083.41175512,1638.22147249,2087.40938329,2123.23419464,1850.13435835,2227.15837507,2107.08677136,2114.01671192,1997.89565084
1981-10-19,2117.2633509,2074.65318775,2083.41175512,1643.47105151,2087.40938329,2123.23419464,1850.13435835,2227.15837507,2107.08677136,2114.01671192,1997.89565084
1981-10-31,2117.2633509,2074.65318775,2083.83284772,1643.47105151,2087.40938329,2123.23419464,1850.13435835,2227.15837507,2107.08677136,2114.01671192,1997.89565084
1981-11-06,2117.2633509,2074.65318775,2083.83284772,1643.47105151,2095.7691173,2123.23419464,1850.13435835,2227.15837507,2107.08677136,2114.01671192,1997.89565084
1981-11-07,2117.2633509,2074.65318775,2083.83284772,1643.47105151,2095.7691173,2123.23419464,1870.42791909,2227.15837507,2107.08677136,2114.01671192,1997.89565084
1981-11-21,2120.41516936,2074.65318775,2083.83284772,1643.47105151,2095.7691173,2123.23419464,1870.42791909,2227.15837507,2107.08677136,2114.01671192,1997.89565084
1981-12-04,2120.41516936,2081.99851461,2083.83284772,1643.47105151,2095.7691173,2123.23419464,1870.42791909,2227.15837507,2107.08677136,2114.01671192,1997.89565084
1981-12-11,2120.41516936,2081.99851461,2083.83284772,1643.47105151,2095.7691173,2123.23419464,1870.42791909,2179.51883054,2107.08677136,2114.01671192,2008.78786116
1981-12-17,2120.41516936,2081.99851461,2083.83284772,1665.83439606,2095.7691173,2123.23419464,1870.42791909,,2107.08677136,2114.01671192,2008.78786116
1982-01-02,2120.41516936,2086.39864342,2083.83284772,1665.83439606,2095.7691173,2123.23419464,1870.42791909,,2107.08677136,2114.01671192,2008.78786116
1982-01-12,2120.41516936,2086.39864342,2083.83284772,1670.63967354,2095.7691173,2123.23419464,1870.42791909,,2107.08677136,2114.01671192,2008.78786116
1982-01-29,2120.41516936,2086.39864342,2083.83284772,1679.77306359,2095.7691173,2123.23419464,1870.42791909,,2107.08677136,2114.01671192,2008.78786116
1982-01-30,2120.41516936,2086.39864342,2083.83284772,1679.77306359,2095.7691173,2123.23419464,1870.42791909,,2079.17291432,2114.01671192,2008.78786116
1982-02-02,2120.41516936,2086.39864342,2087.5652286,1679.77306359,2095.7691173,2123.23419464,1870.42791909,,2079.17291432,2114.01671192,2008.78786116
1982-02-04,2120.41516936,2086.39864342,2087.5652286,1684.37624011,2095.7691173,2123.23419464,1870.42791909,,2079.17291432,2114.01671192,2008.78786116
1982-02-13,2124.04027001,2086.39864342,2087.5652286,1684.37624011,2095.7691173,2123.23419464,1913.886529,,2079.17291432,2114.01671192,2008.78786116
1982-02-15,2124.04027001,2086.39864342,2087.5652286,1684.37624011,2095.7691173,2123.23419464,1913.886529,,2079.17291432,2119.63190351,2008.78786116
1982-02-19,2124.04027001,2086.39864342,2087.5652286,1688.90852062,2095.7691173,2123.23419464,1913.886529,,2079.17291432,2119.63190351,2008.78786116
1982-02-27,2124.04027001,2086.39864342,2087.5652286,1688.90852062,2095.7691173,2123.23419464,1913.886529,,2079.17291432,2119.63190351,2017.70111667
1982-03-07,2124.04027001,2086.39864342,2087.5652286,1688.90852062,2095.7691173,2126.67375989,1913.886529,,2079.17291432,2119.63190351,2017.70111667
1982-03-11,2124.04027001,2086.39864342,2087.5652286,1694.25366587,2095.7691173,2126.67375989,1913.886529,,2079.17291432,2119.63190351,2017.70111667
1982-04-11,2124.04027001,2086.39864342,2087.5652286,1694.25366587,2095.7691173,2126.67375989,1932.37008123,,2079.17291432,2119.63190351,2017.70111667
1982-04-26,2124.04027001,2086.39864342,2102.02279931,1700.77981486,2095.7691173,2126.67375989,1932.37008123,,2079.17291432,2119.63190351,2017.70111667
1982-05-08,2124.04027001,2086.39864342,2102.02279931,1707.18604336,2095.7691173,2126.67375989,1932.37008123,,2079.17291432,2119.63190351,2017.70111667
1982-05-22,2130.39575861,2086.39864342,2102.02279931,1707.18604336,2095.7691173,2126.67375989,1932.37008123,,2079.17291432,2119.63190351,2017.70111667
1982-06-11,2130.39575861,2086.39864342,2102.02279931,1707.18604336,2107.79340727,2126.67375989,1932.37008123,,2079.17291432,2119.63190351,2017.70111667
1982-06-12,2130.39575861,2086.39864342,2102.02279931,1707.18604336,2107.79340727,2126.67375989,1951.02585925,,2079.17291432,2119.63190351,2017.70111667
1982-07-17,2130.39575861,2086.39864342,2123.73524928,1707.18604336,2107.79340727,2126.67375989,1951.02585925,,2079.17291432,2119.63190351,2017.70111667
1982-07-19,2130.39575861,2086.39864342,2123.73524928,1718.73428787,2107.79340727,2126.67375989,1951.02585925,,2079.17291432,2119.63190351,2017.70111667
1982-07-25,2130.39575861,2086.39864342,2123.73524928,1718.73428787,2107.79340727,2126.67375989,1951.02585925,,2079.17291432,2119.63190351,2021.90374344
1982-07-31,2133.27586254,2086.39864342,2123.73524928,1718.73428787,2107.79340727,2126.67375989,1951.02585925,,2079.17291432,2119.63190351,2021.90374344
1982-08-20,2133.27586254,2086.39864342,2123.73524928,1721.24811028,2107.79340727,2126.67375989,1951.02585925,,2079.17291432,2119.63190351,2021.90374344
1982-09-04,2133.27586254,2086.39864342,2123.73524928,1721.24811028,2107.79340727,2126.67375989,1951.02585925,,2034.16266819,2119.63190351,2021.90374344
1982-09-18,2133.27586254,2086.39864342,2123.73524928,1721.24811028,2107.79340727,2126.67375989,1954.89110493,,2034.16266819,2119.63190351,2021.90374344
1982-09-28,2133.27586254,2086.39864342,2123.73524928,1723.61648792,2107.79340727,2126.67375989,1954.89110493,,2034.16266819,2119.63190351,2021.90374344
1982-10-23,2133.27586254,2086.39864342,2123.73524928,1729.97511499,2107.79340727,2126.67375989,1954.89110493,,2034.16266819,2119.63190351,2021.90374344
1982-10-30,2133.27586254,2086.39864342,2123.73524928,1729.97511499,2107.79340727,2136.75312191,1954.89110493,,2034.16266819,2119.63190351,2021.90374344
1982-11-12,2096.01703768,2086.39864342,2123.73524928,1729.97511499,2107.79340727,2136.75312191,1954.89110493,,2038.87458888,2119.63190351,2021.90374344
1982-11-26,2096.01703768,2086.39864342,2123.73524928,1729.97511499,2112.7611078,2136.75312191,1954.89110493,,2038.87458888,2119.63190351,2021.90374344
1982-12-03,2096.01703768,2086.39864342,2123.73524928,1729.97511499,2112.7611078,2136.75312191,1954.89110493,,2038.87458888,2119.63190351,2052.04038688
1982-12-11,2096.01703768,2086.39864342,2123.73524928,1735.85401462,2112.7611078,2136.75312191,1954.89110493,,2038.87458888,2119.63190351,2052.04038688
1983-01-29,2096.01703768,2086.39864342,2128.32122014,1735.85401462,2112.7611078,2136.75312191,1954.89110493,,2059.55699388,2119.63190351,2052.04038688
1983-02-11,2096.01703768,2086.39864342,2128.32122014,1735.85401462,2112.7611078,2150.6365257,1954.89110493,,2059.55699388,2119.63190351,2052.04038688
1983-02-25,2096.01703768,2086.39864342,2128.32122014,1740.1299754,2112.7611078,2150.6365257,1954.89110493,,2059.55699388,2119.63190351,2052.04038688
1983-02-26,2100.15328291,2086.39864342,2128.32122014,1740.1299754,2112.7611078,2150.6365257,1954.89110493,,2059.55699388,2119.63190351,2052.04038688
1983-03-18,2100.15328291,2086.39864342,2128.32122014,1740.1299754,2112.7611078,2150.6365257,1987.40424472,,2059.55699388,2119.63190351,2052.04038688
1983-03-26,2100.15328291,2087.20296504,2128.32122014,1740.1299754,2112.7611078,2150.6365257,1987.40424472,,2059.55699388,2119.63190351,2052.04038688
1983-03-27,2100.15328291,2087.20296504,2128.32122014,1740.1299754,2125.07798695,2150.6365257,1987.40424472,,2059.55699388,2119.63190351,2052.04038688
1983-04-04,2100.15328291,2087.20296504,2128.32122014,1743.91100097,2125.07798695,2150.6365257,1987.40424472,,2059.55699388,2119.63190351,2052.04038688
1983-04-24,2108.00406132,2087.20296504,2128.32122014,1743.91100097,2125.07798695,2150.6365257,1987.40424472,,2059.55699388,2119.63190351,2052.04038688
1983-05-01,2108.00406132,2087.20296504,2128.32122014,1745.92391228,2125.07798695,2150.6365257,1987.40424472,,2059.55699388,2119.63190351,2052.04038688
1983-05-20,2108.00406132,2087.20296504,2128.32122014,1745.92391228,2129.01587758,2150.6365257,1987.40424472,,2059.55699388,2119.63190351,2052.04038688
1983-05-27,2108.00406132,2087.20296504,2128.32122014,1745.92391228,2129.01587758,2155.54117853,1987.40424472,,2059.55699388,2119.63190351,2052.04038688
1983-06-15,2108.00406132,2087.20296504,2128.32122014,1750.16590795,2129.01587758,2155.54117853,1987.40424472,,2059.55699388,2119.63190351,2052.04038688
1983-06-16,2108.00406132,2087.20296504,2098.43684738,1750.16590795,2129.01587758,2155.54117853,1987.40424472,,2089.44136664,2119.63190351,2052.04038688
1983-07-10,2108.00406132,2087.20296504,2098.43684738,1750.16590795,2129.01587758,2155.54117853,1987.40424472,,2089.44136664,2119.63190351,2059.33395233
1983-07-16,2108.00406132,2087.20296504,2098.43684738,1754.23746738,2129.01587758,2155.54117853,1987.40424472,,2089.44136664,2119.63190351,2059.33395233
1983-07-30,2108.00406132,2090.32596078,2098.43684738,1754.23746738,2129.01587758,2155.54117853,1987.40424472,,2089.44136664,2119.63190351,2059.33395233
1983-09-01,2108.00406132,2090.32596078,2098.43684738,1776.73226361,2129.01587758,2155.54117853,1987.40424472,,2089.44136664,2119.63190351,2059.33395233
1983-09-09,2076.34124998,2090.32596078,2098.43684738,1776.73226361,2129.01587758,2155.54117853,1987.40424472,,2089.44136664,2119.63190351,2059.33395233
1983-09-10,2076.34124998,2090.32596078,2098.43684738,1776.73226361,2132.46526147,2155.54117853,1987.40424472,,2089.44136664,2119.63190351,2059.33395233
1983-11-10,2076.34124998,2090.32596078,2098.43684738,1776.73226361,2132.46526147,2175.84148066,1987.40424472,,2069.14106451,2119.63190351,2059.33395233
1983-11-25,2076.34124998,2090.32596078,2098.43684738,1776.73226361,2135.48748481,2175.84148066,1996.69113379,,2069.14106451,2119.63190351,2059.33395233
1983-12-09,2076.34124998,2042.65342965,2098.43684738,1776.73226361,2135.48748481,2175.84148066,1996.69113379,,2069.14106451,2119.63190351,2059.33395233
1983-12-30,2076.34124998,2042.65342965,2098.43684738,1779.32453222,2135.48748481,2175.84148066,1996.69113379,,2069.14106451,2119.63190351,2059.33395233
1984-02-03,2076.34124998,2042.65342965,2098.54682207,1779.32453222,2135.48748481,2175.84148066,1996.69113379,,2069.14106451,2119.63190351,2059.33395233
1984-02-11,2076.34124998,2042.65342965,2098.54682207,1779.32453222,2135.48748481,2175.84148066,1996.69113379,,2069.14106451,2119.63190351,2076.79284905
1984-02-25,2076.34124998,2042.65342965,2098.54682207,1779.32453222,2135.48748481,2175.84148066,2007.23436325,,2069.14106451,2119.63190351,2076.79284905
1984-03-14,2076.34124998,2042.65342965,2099.75273926,1779.32453222,2135.48748481,2175.84148066,2007.23436325,,2069.14106451,2119.63190351,2076.79284905
1984-03-30,2076.34124998,2042.65342965,2099.75273926,1779.32453222,2135.48748481,2187.53623265,2007.23436325,,2069.14106451,2119.63190351,2076.79284905
1984-05-04,2076.34124998,2042.65342965,2099.75273926,1784.73219939,2135.48748481,2187.53623265,2007.23436325,,2069.14106451,2119.63190351,2076.79284905
1984-05-11,2076.34124998,2042.65342965,2099.75273926,1784.73219939,2135.48748481,2187.53623265,2007.23436325,,2069.14106451,2120.12031891,2076.79284905
1984-06-13,2076.34124998,2042.65342965,2099.75273926,1791.44057284,2135.48748481,2187.53623265,2007.23436325,,2069.14106451,2120.12031891,2076.79284905
1984-06-15,2076.34124998,2042.65342965,2099.75273926,1791.44057284,2135.48748481,2187.53623265,2007.23436325,,2044.69156566,2120.12031891,2101.24234789
1984-07-14,2076.34124998,2042.65342965,2119.96334291,1791.44057284,2135.48748481,2187.53623265,2007.23436325,,2044.69156566,2120.12031891,2101.24234789
1984-09-13,2076.34124998,2042.65342965,2119.96334291,1835.68855805,2135.48748481,2187.53623265,2007.23436325,,2044.69156566,2120.12031891,2101.24234789
1984-09-15,2076.34124998,2042.65342965,2119.96334291,1835.68855805,2135.48748481,2187.53623265,2007.23436325,,2044.69156566,2120.12031891,2111.05789753
1984-10-19,2076.34124998,2042.65342965,2119.96334291,1835.68855805,2135.48748481,2199.11775515,2007.23436325,,2044.69156566,2120.12031891,2111.05789753
1984-11-09,2076.34124998,2042.65342965,2119.96334291,1835.68855805,2137.41818466,2199.11775515,2007.23436325,,2044.69156566,2120.12031891,2111.05789753
1984-12-10,2076.34124998,2042.65342965,2079.71254051,1835.68855805,2137.41818466,2199.11775515,2007.23436325,,2044.69156566,2120.12031891,2111.05789753
1985-01-01,2076.34124998,2042.65342965,2079.71254051,1841.30088674,2137.41818466,2199.11775515,2007.23436325,,2044.69156566,2120.12031891,2111.05789753
1985-02-23,2076.34124998,2042.65342965,2079.71254051,1841.30088674,2137.41818466,2199.11775515,2012.00570332,,2044.69156566,2120.12031891,2111.05789753
1985-03-15,2076.34124998,2042.65342965,2079.71254051,1841.30088674,2140.24122535,2199.11775515,2012.00570332,,2044.69156566,2120.12031891,2111.05789753
1985-04-15,2076.34124998,2042.65342965,2079.71254051,1841.30088674,2140.24122535,2217.9136252,2012.00570332,,2044.69156566,2120.12031891,2092.26202748
1985-04-19,2076.34124998,2042.65342965,2079.71254051,1872.63577021,2140.24122535,2217.9136252,2012.00570332,,2044.69156566,2120.12031891,2092.26202748
1985-05-20,2076.34124998,2042.65342965,2079.71254051,1872.63577021,2142.20150255,2217.9136252,2012.00570332,,2044.69156566,2120.12031891,2092.26202748
1985-06-06,2076.34124998,2042.65342965,2079.71254051,1872.63577021,2142.20150255,2217.9136252,2015.92811606,,2044.69156566,2120.12031891,2092.26202748
1985-07-07,2076.34124998,2042.65342965,2079.71254051,1900.1045763,2142.20150255,2217.9136252,2015.92811606,,2044.69156566,2120.12031891,2092.26202748
1985-09-21,2076.34124998,2042.65342965,2079.71254051,1904.00737625,2108.49540235,2217.9136252,2049.63421626,,2044.69156566,2120.12031891,2092.26202748
1985-10-25,2079.071811,2042.65342965,2079.71254051,1904.00737625,2108.49540235,2217.9136252,2049.63421626,,2044.69156566,2120.12031891,2092.26202748
1985-12-19,2079.071811,2042.65342965,2079.71254051,1910.41245533,2108.49540235,2217.9136252,2049.63421626,,2044.69156566,2120.12031891,2092.26202748
1986-01-31,2079.071811,2042.65342965,2079.71254051,1910.41245533,2108.49540235,2217.9136252,2049.63421626,,2044.97785858,2120.12031891,2092.26202748
1986-02-09,2087.67854172,2042.65342965,2079.71254051,1910.41245533,2108.49540235,2217.9136252,2049.63421626,,2044.97785858,2120.12031891,2092.26202748
1986-03-10,2087.67854172,2042.65342965,2079.71254051,1910.41245533,2108.49540235,2224.146379,2049.63421626,,2044.97785858,2120.12031891,2099.62137178
1986-03-22,2087.67854172,2042.65342965,2079.71254051,1910.73356474,2108.49540235,2224.146379,2049.63421626,,2044.97785858,2120.12031891,2099.62137178
1986-04-04,2087.67854172,2042.65342965,2081.15662662,1910.73356474,2108.49540235,2224.146379,2049.63421626,,2044.97785858,2120.12031891,2099.62137178
1986-04-18,2087.67854172,2042.65342965,2081.15662662,1910.73356474,2108.49540235,2224.146379,2049.63421626,,2045.26209678,2120.12031891,2099.62137178
1986-04-19,2087.67854172,2042.65342965,2081.15662662,1910.73356474,2079.30006093,2224.146379,2078.82955768,,2045.26209678,2120.12031891,2099.62137178
1986-05-15,2087.67854172,2042.65342965,2081.15662662,1929.86975197,2079.30006093,2224.146379,2078.82955768,,2045.26209678,2120.12031891,2099.62137178
1986-06-13,2087.67854172,2042.65342965,2081.15662662,1949.17839365,2079.30006093,2224.146379,2078.82955768,,2045.26209678,2120.12031891,2099.62137178
1986-06-23,2087.67854172,2042.65342965,2081.15662662,1949.17839365,2079.30006093,2224.146379,2078.82955768,,2003.89321115,2120.12031891,2105.14654872
1986-08-03,2087.67854172,2042.65342965,2081.15662662,1977.77534173,2079.30006093,2224.146379,2078.82955768,,2003.89321115,2120.12031891,2105.14654872
1986-08-24,2087.67854172,2042.65342965,2040.12190595,1977.77534173,2079.30006093,2224.146379,2078.82955768,,2003.89321115,2120.12031891,2105.14654872
1986-09-06,2087.67854172,2042.65342965,2040.12190595,1977.77534173,2079.30006093,2224.146379,2085.65326599,,2003.89321115,2120.12031891,2105.14654872
1986-10-17,2087.67854172,2042.65342965,2040.12190595,1977.77534173,2079.30006093,2224.146379,2085.65326599,,2003.89321115,2120.12031891,2109.97488072
1986-12-12,2087.67854172,2042.65342965,2040.12190595,1993.02134484,2079.30006093,2224.146379,2085.65326599,,2003.89321115,2120.12031891,2109.97488072
1987-03-07,2087.67854172,2042.65342965,2040.12190595,1993.02134484,2079.30006093,2224.146379,2085.65326599,,2003.89321115,2120.12031891,2120.80554753
1987-03-11,2087.67854172,2042.65342965,2040.92047444,1993.02134484,2079.30006093,2224.146379,2085.65326599,,2003.89321115,2120.12031891,2120.80554753
1987-04-06,2087.67854172,2042.65342965,2000.53045527,1993.02134484,2079.30006093,2191.87703981,2085.65326599,,2003.89321115,2152.38965809,2120.80554753
1987-04-18,2087.67854172,2042.65342965,2000.53045527,2009.72763528,2079.30006093,,2085.65326599,,2003.89321115,2152.38965809,2120.80554753
1987-05-16,2087.67854172,2042.65342965,2000.53045527,2009.72763528,2079.30006093,,2085.65326599,,2005.87532418,2152.38965809,2120.80554753
1987-06-15,2087.67854172,2042.65342965,2000.53045527,2009.72763528,2079.30006093,,2100.16518541,,2005.87532418,2152.38965809,2120.80554753
1987-07-21,2087.67854172,2042.65342965,1955.47575573,2009.72763528,2079.30006093,,2100.16518541,,2005.87532418,2152.38965809,2120.80554753
1987-08-21,2087.67854172,2042.65342965,1955.47575573,2013.16727155,2079.30006093,,2100.16518541,,2005.87532418,2152.38965809,2120.80554753
1987-09-12,2087.67854172,2042.65342965,1955.47575573,2013.16727155,2079.30006093,,2100.16518541,,2017.72839772,2152.38965809,2120.80554753
1987-10-29,2087.67854172,2042.65342965,1955.47575573,2013.16727155,2079.30006093,,2100.16518541,,2017.72839772,2152.38965809,2141.13053862
1987-11-21,2087.67854172,2042.65342965,1955.47575573,2030.68505639,2079.30006093,,2100.16518541,,2017.72839772,2152.38965809,2141.13053862
1988-01-22,2087.67854172,2042.65342965,1955.47575573,2030.68505639,2047.85167636,,2100.16518541,,2017.72839772,2152.38965809,2141.13053862
1988-02-05,2087.67854172,2042.65342965,1955.47575573,2030.68505639,2047.85167636,,2100.16518541,,2025.40890419,2152.38965809,2141.13053862
1988-03-05,2087.67854172,2042.65342965,1955.47575573,2033.35981774,2047.85167636,,2100.16518541,,2025.40890419,2152.38965809,2141.13053862
1988-03-18,2087.67854172,2042.65342965,1956.53142443,2033.35981774,2047.85167636,,2100.16518541,,2025.40890419,2152.38965809,2141.13053862
1988-04-14,2087.67854172,2042.65342965,1956.53142443,2033.35981774,2047.85167636,,2100.16518541,,2027.44930758,2152.38965809,2141.13053862
1988-04-16,2087.67854172,2042.65342965,1956.53142443,2040.26194087,2047.85167636,,2100.16518541,,2027.44930758,2152.38965809,2141.13053862
1988-04-30,2087.67854172,2042.65342965,1957.66761899,2040.26194087,2047.85167636,,2100.16518541,,2027.44930758,2152.38965809,2141.13053862
1988-06-04,2087.67854172,2042.65342965,1957.66761899,2047.54527849,2047.85167636,,2100.16518541,,2027.44930758,2152.38965809,2141.13053862
1988-06-06,2087.67854172,2042.65342965,1957.66761899,2047.54527849,2047.85167636,,2100.16518541,,2027.44930758,2152.38965809,2099.10650097
1988-06-27,2087.67854172,2042.65342965,1957.66761899,2047.54527849,2047.85167636,,2071.20163085,,2027.44930758,2152.38965809,2099.10650097
1988-08-01,2087.67854172,2042.65342965,1957.66761899,2052.69365876,2047.85167636,,,,2027.44930758,2152.38965809,2099.10650097
1988-10-01,2087.67854172,2042.65342965,1957.66761899,2052.69365876,2047.85167636,,,,2029.12928843,2152.38965809,2099.10650097
1988-10-29,2087.67854172,2042.65342965,1957.66761899,2072.3424354,2047.85167636,,,,2029.12928843,2152.38965809,2099.10650097
1988-11-04,2087.67854172,2042.65342965,1957.66761899,2072.3424354,2047.85167636,,,,2029.12928843,2152.38965809,2106.02597126
1988-11-07,2087.67854172,2042.65342965,1957.66761899,2072.3424354,2047.85167636,,,,2029.12928843,2160.41327857,2106.02597126
1989-02-24,2087.67854172,2042.65342965,1957.66761899,2072.3424354,2047.85167636,,,,2046.23131899,2160.41327857,2106.02597126
1989-05-13,2087.67854172,2042.65342965,1957.66761899,2089.93458584,2047.85167636,,,,2046.23131899,2160.41327857,2106.02597126
1989-06-12,2087.67854172,2042.65342965,1957.66761899,2089.93458584,2047.85167636,,,,2046.23131899,2156.53145299,2109.90779683
1989-07-30,2087.67854172,2042.65342965,1957.66761899,2092.8576581,2047.85167636,,,,2046.23131899,2156.53145299,2109.90779683
1989-10-09,2087.67854172,2042.65342965,1957.66761899,2094.18931679,2047.85167636,,,,2046.23131899,2156.53145299,2109.90779683
