date,Evander Holyfield,Felix Trinidad,Julio Cesar Chavez,Lennox Lewis,Mike Tyson,Oscar De La Hoya,Pernell Whitaker,Roy Jones Jr.,Sugar Ray Leonard,Thomas Hearns,Virgil Hill
1992-01-10,2067.62849854,1570.53922796,2156.94197424,1862.55537426,2076.3796216,,2027.16913933,1716.33583771,2131.92941573,2132.91191515,1959.62951498
1992-01-18,2067.62849854,1570.53922796,2156.94197424,1862.55537426,2076.3796216,,2041.08445952,1716.33583771,2131.92941573,2132.91191515,1959.62951498
1992-02-01,2067.62849854,1570.53922796,2156.94197424,1876.44115465,2076.3796216,,2041.08445952,1716.33583771,2131.92941573,2132.91191515,1959.62951498
1992-03-01,2067.62849854,1570.53922796,2156.94197424,1876.44115465,2076.3796216,,2041.08445952,1716.33583771,2131.92941573,2132.91191515,1967.82867524
1992-03-13,2067.62849854,1570.53922796,2158.25431888,1876.44115465,2076.3796216,,2041.08445952,1716.33583771,2131.92941573,2132.91191515,1967.82867524
1992-03-20,2067.62849854,1570.53922796,2158.25431888,1876.44115465,2076.3796216,,2041.08445952,1716.33583771,2131.92941573,2092.02157054,1967.82867524
1992-04-03,2067.62849854,1570.53922796,2158.25431888,1876.44115465,2076.3796216,,2041.08445952,1736.99021045,2131.92941573,2092.02157054,1967.82867524
1992-04-10,2067.62849854,1570.53922796,2161.81286029,1876.44115465,2076.3796216,,2041.08445952,1736.99021045,2131.92941573,2092.02157054,1967.82867524
1992-04-11,2067.62849854,1570.53922796,2161.81286029,1876.44115465,2076.3796216,,2041.08445952,1736.99021045,2131.92941573,2092.02157054,1989.47302916
1992-04-30,2067.62849854,1570.53922796,2161.81286029,1890.70040647,2076.3796216,,2041.08445952,1736.99021045,2131.92941573,2092.02157054,1989.47302916
1992-05-03,2067.62849854,1595.34275226,2161.81286029,1890.70040647,2076.3796216,,2041.08445952,1736.99021045,2131.92941573,2092.02157054,1989.47302916
1992-05-22,2067.62849854,1595.34275226,2161.81286029,1890.70040647,2076.3796216,,2041.5889577,1736.99021045,2131.92941573,2092.02157054,1989.47302916
1992-06-19,2092.4714436,1595.34275226,2161.81286029,1890.70040647,2076.3796216,,2041.5889577,1736.99021045,2131.92941573,2092.02157054,1989.47302916
1992-06-30,2092.4714436,1595.34275226,2161.81286029,1890.70040647,2076.3796216,,2041.5889577,1796.66981061,2131.92941573,2092.02157054,1989.47302916
1992-07-18,2092.4714436,1607.42862772,2161.81286029,1890.70040647,2076.3796216,,2052.76893079,1796.66981061,2131.92941573,2092.02157054,1989.47302916
1992-08-01,2092.4714436,1607.42862772,2167.97379999,1890.70040647,2076.3796216,,2052.76893079,1796.66981061,2131.92941573,2092.02157054,1989.47302916
1992-08-11,2092.4714436,1607.42862772,2167.97379999,1893.83987427,2076.3796216,,2052.76893079,1796.66981061,2131.92941573,2092.02157054,1989.47302916
1992-08-18,2092.4714436,1607.42862772,2167.97379999,1893.83987427,2076.3796216,,2052.76893079,1819.47096455,2131.92941573,2092.02157054,1989.47302916
1992-09-12,2092.4714436,1607.42862772,2181.44210077,1893.83987427,2076.3796216,,2052.76893079,1819.47096455,2131.92941573,2092.02157054,1989.47302916
1992-09-29,2092.4714436,1607.42862772,2181.44210077,1893.83987427,2076.3796216,,2052.76893079,1819.47096455,2131.92941573,2092.02157054,2019.70437953
1992-10-03,2092.4714436,1695.3207697,2181.44210077,1893.83987427,2076.3796216,,2052.76893079,1819.47096455,2131.92941573,2092.02157054,2019.70437953
1992-10-31,2092.4714436,1695.3207697,2181.54117682,1926.92692793,2076.3796216,,2052.76893079,1819.47096455,2131.92941573,2092.02157054,2019.70437953
1992-11-13,2057.6533394,1695.3207697,2181.54117682,1926.92692793,2076.3796216,,2052.76893079,1819.47096455,2131.92941573,2092.02157054,2019.70437953
1992-11-23,2057.6533394,1695.3207697,2181.54117682,1926.92692793,2076.3796216,1262.20243303,2052.76893079,1819.47096455,2131.92941573,2092.02157054,2019.70437953
1992-12-01,2057.6533394,1695.3207697,2181.54117682,1926.92692793,2076.3796216,1262.20243303,2053.37400301,1819.47096455,2131.92941573,2092.02157054,2019.70437953
1992-12-05,2057.6533394,1695.3207697,2181.54117682,1926.92692793,2076.3796216,1262.20243303,2053.37400301,1832.52719648,2131.92941573,2092.02157054,2019.70437953
1992-12-12,2057.6533394,1695.3207697,2181.54117682,1926.92692793,2076.3796216,1332.40239927,2053.37400301,1832.52719648,2131.92941573,2092.02157054,2019.70437953
1992-12-13,2057.6533394,1695.3207697,2184.43078639,1926.92692793,2076.3796216,1332.40239927,2053.37400301,1832.52719648,2131.92941573,2092.02157054,2019.70437953
1993-01-03,2057.6533394,1695.3207697,2184.43078639,1926.92692793,2076.3796216,1389.73130071,2053.37400301,1832.52719648,2131.92941573,2092.02157054,2019.70437953
1993-02-06,2057.6533394,1695.3207697,2184.43078639,1926.92692793,2076.3796216,1439.87685202,2053.37400301,1832.52719648,2131.92941573,2092.02157054,2019.70437953
1993-02-13,2057.6533394,1732.35034636,2184.43078639,1926.92692793,2076.3796216,1439.87685202,2053.37400301,1854.21775233,2131.92941573,2092.02157054,2019.70437953
1993-02-20,2057.6533394,1735.19322866,2192.18311802,1926.92692793,2076.3796216,1439.87685202,2053.37400301,1854.21775233,2131.92941573,2092.02157054,2023.31313281
1993-03-06,2057.6533394,1735.19322866,2192.18311802,1926.92692793,2076.3796216,1439.87685202,2079.42423613,1854.21775233,2131.92941573,2092.02157054,2023.31313281
1993-03-13,2057.6533394,1735.19322866,2192.18311802,1926.92692793,2076.3796216,1508.91265884,2079.42423613,1854.21775233,2131.92941573,2092.02157054,2023.31313281
1993-04-03,2057.6533394,1735.19322866,2192.18311802,1926.92692793,2076.3796216,1508.91265884,2079.42423613,1854.21775233,2131.92941573,2092.02157054,2030.3836346
1993-04-06,2057.6533394,1735.19322866,2192.18311802,1926.92692793,2076.3796216,1539.98716707,2079.42423613,1854.21775233,2131.92941573,2092.02157054,2030.3836346
1993-04-10,2057.6533394,1735.19322866,2193.14014131,1926.92692793,2076.3796216,1539.98716707,2079.42423613,1854.21775233,2131.92941573,2092.02157054,2030.3836346
1993-05-08,2057.6533394,1742.91491419,2202.91562318,1967.32478535,2076.3796216,1583.73062074,2079.42423613,1854.21775233,2131.92941573,2092.02157054,2030.3836346
1993-05-22,2057.6533394,1742.91491419,2202.91562318,1967.32478535,2076.3796216,1583.73062074,2079.42423613,1881.45441395,2131.92941573,2092.02157054,2030.3836346
1993-06-07,2057.6533394,1742.91491419,2202.91562318,1967.32478535,2076.3796216,1620.63148174,2079.42423613,1881.45441395,2131.92941573,2092.02157054,2030.3836346
1993-06-19,2057.6533394,1789.83925166,2202.91562318,1967.32478535,2076.3796216,1620.63148174,2079.42423613,1881.45441395,2131.92941573,2092.02157054,2030.3836346
1993-06-26,2065.81266695,1789.83925166,2202.91562318,1967.32478535,2076.3796216,1620.63148174,2079.42423613,1881.45441395,2131.92941573,2092.02157054,2030.3836346
1993-08-06,2065.81266695,1794.24031298,2202.91562318,1967.32478535,2076.3796216,1620.63148174,2079.42423613,1881.45441395,2131.92941573,2092.02157054,2030.3836346
1993-08-14,2065.81266695,1794.24031298,2202.91562318,1967.32478535,2076.3796216,1641.21976499,2079.42423613,1908.81555182,2131.92941573,2092.02157054,2030.3836346
1993-08-27,2065.81266695,1794.24031298,2202.91562318,1967.32478535,2076.3796216,1655.64263035,2079.42423613,1908.81555182,2131.92941573,2092.02157054,2030.3836346
1993-08-28,2065.81266695,1794.24031298,2202.91562318,1967.32478535,2076.3796216,1655.64263035,2079.42423613,1908.81555182,2131.92941573,2092.02157054,2038.33554999
1993-09-10,2065.81266695,1794.24031298,2194.3859153,1967.32478535,2076.3796216,1655.64263035,2087.953944,1908.81555182,2131.92941573,2092.02157054,2038.33554999
1993-10-01,2065.81266695,1794.24031298,2194.3859153,2004.21649339,2076.3796216,1655.64263035,2087.953944,1908.81555182,2131.92941573,2092.02157054,2038.33554999
1993-10-23,2065.81266695,1812.73409888,2194.3859153,2004.21649339,2076.3796216,1655.64263035,2087.953944,1908.81555182,2131.92941573,2092.02157054,2038.33554999
1993-10-30,2065.81266695,1812.73409888,2194.78290627,2004.21649339,2076.3796216,1677.55923959,2087.953944,1908.81555182,2131.92941573,2092.02157054,2038.33554999
1993-11-06,2087.74459328,1812.73409888,2194.78290627,2004.21649339,2076.3796216,1677.55923959,2087.953944,1908.81555182,2131.92941573,2095.0382872,2038.33554999
1993-11-09,2087.74459328,1812.73409888,2194.78290627,2004.21649339,2076.3796216,1677.55923959,2087.953944,1908.81555182,2131.92941573,2095.0382872,2042.55448895
1993-11-30,2087.74459328,1812.73409888,2194.78290627,2004.21649339,2076.3796216,1677.55923959,2087.953944,1915.85557463,2131.92941573,2095.0382872,2042.55448895
1993-12-17,2087.74459328,1812.73409888,2194.78290627,2004.21649339,2076.3796216,1677.55923959,2087.953944,1915.85557463,2131.92941573,2095.0382872,2049.76953689
1993-12-18,2087.74459328,1812.73409888,2198.99771845,2004.21649339,2076.3796216,1677.55923959,2087.953944,1915.85557463,2131.92941573,2095.0382872,2049.76953689
1994-01-29,2087.74459328,1861.1124792,2155.7657574,2004.21649339,2076.3796216,1677.55923959,2087.953944,1915.85557463,2131.92941573,2096.42911142,2049.76953689
1994-02-19,2087.74459328,1861.1124792,2155.7657574,2004.21649339,2076.3796216,1677.55923959,2087.953944,1915.85557463,2131.92941573,2098.71249831,2049.76953689
1994-03-05,2087.74459328,1861.1124792,2155.7657574,2004.21649339,2076.3796216,1722.19918028,2087.953944,1915.85557463,2131.92941573,2098.71249831,2049.76953689
1994-03-22,2087.74459328,1861.1124792,2155.7657574,2004.21649339,2076.3796216,1722.19918028,2087.953944,1924.34148377,2131.92941573,2098.71249831,2049.76953689
1994-04-09,2087.74459328,1861.1124792,2155.7657574,2004.21649339,2076.3796216,1722.19918028,2094.61762659,1924.34148377,2131.92941573,2098.71249831,2049.76953689
1994-04-22,2055.29248599,1861.1124792,2155.7657574,2004.21649339,2076.3796216,1722.19918028,2094.61762659,1924.34148377,2131.92941573,2098.71249831,2049.76953689
1994-05-06,2055.29248599,1861.1124792,2155.7657574,2015.57704977,2076.3796216,1722.19918028,2094.61762659,1924.34148377,2131.92941573,2098.71249831,2049.76953689
1994-05-07,2055.29248599,1861.1124792,2167.05549373,2015.57704977,2076.3796216,1722.19918028,2094.61762659,1924.34148377,2131.92941573,2098.71249831,2049.76953689
1994-05-27,2055.29248599,1861.1124792,2167.05549373,2015.57704977,2076.3796216,1750.08232663,2094.61762659,1940.2834842,2131.92941573,2098.71249831,2049.76953689
1994-07-23,2055.29248599,1861.1124792,2167.05549373,2015.57704977,2076.3796216,1750.08232663,2094.61762659,1940.2834842,2131.92941573,2098.71249831,2065.5235707
1994-07-29,2055.29248599,1861.1124792,2167.05549373,2015.57704977,2076.3796216,1800.83212665,2094.61762659,1940.2834842,2131.92941573,2098.71249831,2065.5235707
1994-09-17,2055.29248599,1905.90070237,2178.49783926,2015.57704977,2076.3796216,1800.83212665,2094.61762659,1940.2834842,2131.92941573,2098.71249831,2065.5235707
1994-09-24,2055.29248599,1905.90070237,2178.49783926,1974.2260762,2076.3796216,1800.83212665,2094.61762659,1940.2834842,2131.92941573,2098.71249831,2065.5235707
1994-10-01,2055.29248599,1905.90070237,2178.49783926,1974.2260762,2076.3796216,1800.83212665,2117.26346117,1940.2834842,2131.92941573,2098.71249831,2065.5235707
1994-11-18,2055.29248599,1905.90070237,2178.49783926,1974.2260762,2076.3796216,1835.99061299,2117.26346117,1991.7848809,2131.92941573,2098.71249831,2065.5235707
1994-12-10,2055.29248599,1936.50327136,2190.58642261,1974.2260762,2076.3796216,1861.81208922,2117.26346117,1991.7848809,2131.92941573,2098.71249831,2065.5235707
1995-02-18,2055.29248599,1936.50327136,2190.58642261,1974.2260762,2076.3796216,1911.15343433,2117.26346117,1991.7848809,2131.92941573,2098.71249831,2065.5235707
1995-03-04,2055.29248599,1936.50327136,2190.58642261,1974.2260762,2076.3796216,1911.15343433,2135.26111726,1991.7848809,2131.92941573,2098.71249831,2065.5235707
1995-03-18,2055.29248599,1936.50327136,2190.58642261,1974.2260762,2076.3796216,1911.15343433,2135.26111726,2007.06307956,2131.92941573,2098.71249831,2065.5235707
1995-03-31,2055.29248599,1936.50327136,2190.58642261,1974.2260762,2076.3796216,1911.15343433,2135.26111726,2007.06307956,2131.92941573,2100.16565845,2065.5235707
1995-04-01,2055.29248599,1936.50327136,2190.58642261,1974.2260762,2076.3796216,1911.15343433,2135.26111726,2007.06307956,2131.92941573,2100.16565845,2070.60920553
1995-04-08,2055.29248599,1951.66506394,2196.52656491,1974.2260762,2076.3796216,1911.15343433,2135.26111726,2007.06307956,2131.92941573,2100.16565845,2070.60920553
1995-05-06,2055.29248599,1951.66506394,2196.52656491,1974.2260762,2076.3796216,1952.14877895,2135.26111726,2007.06307956,2131.92941573,2100.16565845,2070.60920553
1995-05-13,2055.29248599,1951.66506394,2196.52656491,1987.06068651,2076.3796216,1952.14877895,2135.26111726,2007.06307956,2131.92941573,2100.16565845,2070.60920553
1995-05-20,2065.05090384,1951.66506394,2196.52656491,1987.06068651,2076.3796216,1952.14877895,2135.26111726,2007.06307956,2131.92941573,2100.16565845,2070.60920553
1995-06-24,2065.05090384,1951.66506394,2196.52656491,1987.06068651,2076.3796216,1952.14877895,2135.26111726,2034.08626817,2131.92941573,2100.16565845,2070.60920553
1995-07-02,2065.05090384,1951.66506394,2196.52656491,1990.06018108,2076.3796216,1952.14877895,2135.26111726,2034.08626817,2131.92941573,2100.16565845,2070.60920553
1995-07-29,2065.05090384,1951.66506394,2196.97005852,1990.06018108,2076.3796216,1952.14877895,2135.26111726,2034.08626817,2131.92941573,2100.16565845,2070.60920553
1995-08-19,2065.05090384,1951.66506394,2196.97005852,1990.06018108,2079.89453093,1952.14877895,2135.26111726,2034.08626817,2131.92941573,2100.16565845,2070.60920553
1995-08-26,2065.05090384,1951.66506394,2196.97005852,1990.06018108,2079.89453093,1952.14877895,2145.65158566,2034.08626817,2131.92941573,2100.16565845,2070.60920553
1995-09-02,2065.05090384,1951.66506394,2196.97005852,1990.06018108,2079.89453093,1952.14877895,2145.65158566,2034.08626817,2131.92941573,2100.16565845,2072.74251757
1995-09-09,2065.05090384,1951.66506394,2196.97005852,1990.06018108,2079.89453093,1989.0808256,2145.65158566,2034.08626817,2131.92941573,2100.16565845,2072.74251757
1995-09-16,2065.05090384,1951.66506394,2201.62910367,1990.06018108,2079.89453093,1989.0808256,2145.65158566,2034.08626817,2131.92941573,2100.16565845,2072.74251757
1995-09-26,2065.05090384,1951.66506394,2201.62910367,1990.06018108,2079.89453093,1989.0808256,2145.65158566,2034.08626817,2131.92941573,2100.93112579,2072.74251757
1995-09-30,2065.05090384,1951.66506394,2201.62910367,1990.06018108,2079.89453093,1989.0808256,2145.65158566,2045.22926252,2131.92941573,2100.93112579,2072.74251757
1995-10-07,2065.05090384,1951.66506394,2201.62910367,2017.0788019,2079.89453093,1989.0808256,2145.65158566,2045.22926252,2131.92941573,2100.93112579,2072.74251757
1995-11-04,2037.39450074,1951.66506394,2201.62910367,2017.0788019,2079.89453093,1989.0808256,2145.65158566,2045.22926252,2131.92941573,2100.93112579,2072.74251757
1995-11-18,2037.39450074,1978.21937601,2201.62910367,2017.0788019,2079.89453093,1989.0808256,2151.36274836,2045.22926252,2131.92941573,2100.93112579,2072.74251757
1995-12-15,2037.39450074,1978.21937601,2201.62910367,2017.0788019,2079.89453093,2015.35360429,2151.36274836,2045.22926252,2131.92941573,2100.93112579,2072.74251757
1995-12-16,2037.39450074,1978.21937601,2201.62910367,2017.0788019,2088.31921357,2015.35360429,2151.36274836,2045.22926252,2131.92941573,2100.93112579,2072.74251757
1996-01-12,2037.39450074,1978.21937601,2201.62910367,2017.0788019,2088.31921357,2015.35360429,2151.36274836,2053.48811083,2131.92941573,2100.93112579,2072.74251757
1996-02-09,2037.39450074,1978.21937601,2203.14642867,2017.0788019,2088.31921357,2024.68075516,2151.36274836,2053.48811083,2131.92941573,2100.93112579,2072.74251757
1996-02-10,2037.39450074,1996.45662309,2203.14642867,2017.0788019,2088.31921357,2024.68075516,2151.36274836,2053.48811083,2131.92941573,2100.93112579,2072.74251757
1996-03-16,2037.39450074,1996.45662309,2203.14642867,2017.0788019,2105.86006492,2024.68075516,2151.36274836,2053.48811083,2131.92941573,2100.93112579,2072.74251757
1996-04-12,2037.39450074,1996.45662309,2203.14642867,2017.0788019,2105.86006492,2024.68075516,2156.93813129,2053.48811083,2131.92941573,2100.93112579,2072.74251757
1996-04-20,2037.39450074,1996.45662309,2203.14642867,2017.0788019,2105.86006492,2024.68075516,2156.93813129,2053.48811083,2131.92941573,2100.93112579,2077.46191375
1996-05-10,2051.65554356,1996.45662309,2203.14642867,2027.94732917,2105.86006492,2024.68075516,2156.93813129,2053.48811083,2131.92941573,2100.93112579,2077.46191375
1996-05-18,2051.65554356,2018.41142006,2203.14642867,2027.94732917,2105.86006492,2024.68075516,2156.93813129,2053.48811083,2131.92941573,2100.93112579,2077.46191375
1996-06-07,2051.65554356,2018.41142006,2166.32652231,2027.94732917,2105.86006492,2061.50066152,2156.93813129,2053.48811083,2131.92941573,2100.93112579,2077.46191375
1996-06-15,2051.65554356,2018.41142006,2166.32652231,2027.94732917,2105.86006492,2061.50066152,2156.93813129,2058.47813717,2131.92941573,2100.93112579,2077.46191375
1996-09-07,2051.65554356,2024.77260737,2166.32652231,2027.94732917,2114.8356186,2061.50066152,2156.93813129,2058.47813717,2131.92941573,2100.93112579,2077.46191375
1996-09-20,2051.65554356,2024.77260737,2166.32652231,2027.94732917,2114.8356186,2061.50066152,2162.12826465,2058.47813717,2131.92941573,2100.93112579,2077.46191375
1996-10-04,2051.65554356,2024.77260737,2166.32652231,2027.94732917,2114.8356186,2061.50066152,2162.12826465,2064.66759243,2131.92941573,2100.93112579,2077.46191375
1996-10-12,2051.65554356,2024.77260737,2174.16760643,2027.94732917,2114.8356186,2061.50066152,2162.12826465,2064.66759243,2131.92941573,2100.93112579,2077.46191375
1996-11-09,2081.15225811,2024.77260737,2174.16760643,2027.94732917,2085.33890404,2061.50066152,2162.12826465,2064.66759243,2131.92941573,2100.93112579,2077.46191375
1996-11-22,2081.15225811,2024.77260737,2174.16760643,2027.94732917,2085.33890404,2061.50066152,2162.12826465,2087.73538351,2131.92941573,2100.93112579,2077.46191375
1996-11-23,2081.15225811,2024.77260737,2174.16760643,2027.94732917,2085.33890404,2061.50066152,2162.12826465,2087.73538351,2131.92941573,2100.93112579,2099.05000186
1996-11-29,2081.15225811,2024.77260737,2174.16760643,2027.94732917,2085.33890404,2061.50066152,2162.12826465,2087.73538351,2131.92941573,2102.26957842,2099.05000186
1997-01-11,2081.15225811,2030.42242743,2174.16760643,2027.94732917,2085.33890404,2061.50066152,2162.12826465,2087.73538351,2131.92941573,2102.26957842,2099.05000186
1997-01-18,2081.15225811,2030.42242743,2174.16760643,2027.94732917,2085.33890404,2070.65961155,2162.12826465,2087.73538351,2131.92941573,2102.26957842,2099.05000186
1997-01-24,2081.15225811,2030.42242743,2174.16760643,2027.94732917,2085.33890404,2070.65961155,2164.83699,2087.73538351,2131.92941573,2102.26957842,2099.05000186
1997-01-31,2081.15225811,2030.42242743,2174.16760643,2027.94732917,2085.33890404,2070.65961155,2164.83699,2087.73538351,2131.92941573,2103.48897756,2099.05000186
1997-02-07,2081.15225811,2030.42242743,2174.16760643,2041.63244764,2085.33890404,2070.65961155,2164.83699,2087.73538351,2131.92941573,2103.48897756,2099.05000186
1997-03-01,2081.15225811,2030.42242743,2174.16760643,2041.63244764,2085.33890404,2070.65961155,2164.83699,2087.73538351,2095.3718312,2103.48897756,2099.05000186
1997-03-21,2081.15225811,2030.42242743,2174.16760643,2041.63244764,2085.33890404,2070.65961155,2164.83699,2046.39266278,,2103.48897756,2099.05000186
1997-03-29,2081.15225811,2030.42242743,2179.10108111,2041.63244764,2085.33890404,2070.65961155,2164.83699,2046.39266278,,2103.48897756,2099.05000186
1997-04-12,2081.15225811,2030.42242743,2179.10108111,2041.63244764,2085.33890404,2102.27498345,2133.2216181,2046.39266278,,2103.48897756,2099.05000186
1997-06-13,2081.15225811,2030.42242743,2179.10108111,2041.63244764,2085.33890404,2102.27498345,2133.2216181,2046.39266278,,2103.48897756,2065.60430455
1997-06-14,2081.15225811,2030.42242743,2179.10108111,2041.63244764,2085.33890404,2109.94849517,2133.2216181,2046.39266278,,2103.48897756,2065.60430455
1997-06-28,2106.45349692,2030.42242743,2180.23590697,2041.63244764,2060.03766523,2109.94849517,2133.2216181,2046.39266278,,2103.48897756,2065.60430455
1997-07-12,2106.45349692,2030.42242743,2180.23590697,2060.00589987,2060.03766523,2109.94849517,2133.2216181,2046.39266278,,2103.48897756,2065.60430455
1997-08-07,2106.45349692,2030.42242743,2180.23590697,2060.00589987,2060.03766523,2109.94849517,2133.2216181,2060.15137988,,2103.48897756,2065.60430455
1997-08-23,2106.45349692,2045.97613134,2180.23590697,2060.00589987,2060.03766523,2109.94849517,2133.2216181,2060.15137988,,2103.48897756,2065.60430455
1997-09-13,2106.45349692,2045.97613134,2180.23590697,2060.00589987,2060.03766523,2128.1457979,2133.2216181,2060.15137988,,2103.48897756,2065.60430455
1997-10-04,2106.45349692,2045.97613134,2180.23590697,2068.30519112,2060.03766523,2128.1457979,2133.2216181,2060.15137988,,2103.48897756,2065.60430455
1997-10-17,2106.45349692,2045.97613134,2180.23590697,2068.30519112,2060.03766523,2128.1457979,2111.70318597,2060.15137988,,2103.48897756,2065.60430455
1997-11-08,2125.80072986,2045.97613134,2180.23590697,2068.30519112,2060.03766523,2128.1457979,2111.70318597,2060.15137988,,2103.48897756,2065.60430455
1997-12-06,2125.80072986,2045.97613134,2180.23590697,2068.30519112,2060.03766523,2135.12009867,2111.70318597,2060.15137988,,2103.48897756,2065.60430455
1998-03-07,2125.80072986,2045.97613134,2157.95819064,2068.30519112,2060.03766523,2135.12009867,2111.70318597,2060.15137988,,2103.48897756,2065.60430455
1998-03-28,2125.80072986,2045.97613134,2157.95819064,2075.56911166,2060.03766523,2135.12009867,2111.70318597,2060.15137988,,2103.48897756,2065.60430455
1998-04-03,2125.80072986,2050.7189358,2157.95819064,2075.56911166,2060.03766523,2135.12009867,2111.70318597,2060.15137988,,2103.48897756,2065.60430455
1998-04-25,2125.80072986,2050.7189358,2157.95819064,2075.56911166,2060.03766523,2135.12009867,2111.70318597,2085.54371713,,2103.48897756,2040.21196729
1998-06-13,2125.80072986,2050.7189358,2157.95819064,2075.56911166,2060.03766523,2139.96705097,2111.70318597,2085.54371713,,2103.48897756,2040.21196729
1998-06-25,2125.80072986,2050.7189358,2160.51789513,2075.56911166,2060.03766523,2139.96705097,2111.70318597,2085.54371713,,2103.48897756,2040.21196729
1998-07-18,2125.80072986,2050.7189358,2160.51789513,2075.56911166,2060.03766523,2139.96705097,2111.70318597,2092.53133958,,2103.48897756,2040.21196729
1998-09-18,2125.80072986,2050.7189358,2134.0408652,2075.56911166,2060.03766523,2166.4440809,2111.70318597,2092.53133958,,2103.48897756,2040.21196729
1998-09-19,2128.58166558,2050.7189358,2134.0408652,2075.56911166,2060.03766523,2166.4440809,2111.70318597,2092.53133958,,2103.48897756,2040.21196729
1998-09-26,2128.58166558,2050.7189358,2134.0408652,2085.71942856,2060.03766523,2166.4440809,2111.70318597,2092.53133958,,2103.48897756,2040.21196729
1998-11-06,2128.58166558,2050.7189358,2134.0408652,2085.71942856,2060.03766523,2166.4440809,2111.70318597,2092.53133958,,2104.27841945,2040.21196729
1998-11-07,2128.58166558,2050.7189358,2134.0408652,2085.71942856,2060.03766523,2166.4440809,2111.70318597,2092.53133958,,2104.27841945,2042.27865345
1998-11-14,2128.58166558,2050.7189358,2134.0408652,2085.71942856,2060.03766523,2166.4440809,2111.70318597,2105.80889135,,2104.27841945,2042.27865345
1999-01-09,2128.58166558,2050.7189358,2134.0408652,2085.71942856,2060.03766523,2166.4440809,2111.70318597,2109.1348064,,2104.27841945,2042.27865345
1999-01-16,2128.58166558,2050.7189358,2134.0408652,2085.71942856,2069.02387625,2166.4440809,2111.70318597,2109.1348064,,2104.27841945,2042.27865345
1999-02-13,2128.58166558,2050.7189358,2134.0408652,2085.71942856,2069.02387625,2180.73676892,2111.70318597,2109.1348064,,2104.27841945,2042.27865345
1999-02-20,2128.58166558,2080.0625879,2134.0408652,2085.71942856,2069.02387625,2180.73676892,2082.35953387,2109.1348064,,2104.27841945,2042.27865345
1999-03-13,2125.51303165,2080.0625879,2134.0408652,2088.78806249,2069.02387625,2180.73676892,2082.35953387,2109.1348064,,2104.27841945,2042.27865345
1999-04-01,2125.51303165,2080.0625879,2135.5740856,2088.78806249,2069.02387625,2180.73676892,2082.35953387,2109.1348064,,2104.27841945,2042.27865345
1999-04-10,2125.51303165,2080.0625879,2135.5740856,2088.78806249,2069.02387625,2180.73676892,2082.35953387,2109.1348064,,2110.7682105,2042.27865345
1999-05-09,2125.51303165,2080.0625879,2135.5740856,2088.78806249,2069.02387625,2180.73676892,2082.35953387,2109.1348064,,2110.7682105,2046.10268085
1999-05-22,2125.51303165,2080.0625879,2135.5740856,2088.78806249,2069.02387625,2191.00031055,2082.35953387,2109.1348064,,2110.7682105,2046.10268085
1999-05-29,2125.51303165,2088.84321984,2135.5740856,2088.78806249,2069.02387625,2191.00031055,2082.35953387,2109.1348064,,2110.7682105,2046.10268085
1999-06-05,2125.51303165,2088.84321984,2135.5740856,2088.78806249,2069.02387625,2191.00031055,2082.35953387,2112.46442052,,2110.7682105,2046.10268085
1999-07-10,2125.51303165,2088.84321984,2138.86194269,2088.78806249,2069.02387625,2191.00031055,2082.35953387,2112.46442052,,2110.7682105,2046.10268085
1999-09-18,2125.51303165,2120.98925465,2138.86194269,2088.78806249,2069.02387625,2158.85427575,2082.35953387,2112.46442052,,2110.7682105,2046.10268085
1999-10-02,2125.51303165,2120.98925465,2091.12362659,2088.78806249,2069.02387625,2158.85427575,2082.35953387,2112.46442052,,2110.7682105,2046.10268085
1999-10-23,2125.51303165,2120.98925465,2091.12362659,2088.78806249,2061.55406294,2158.85427575,2082.35953387,2112.46442052,,2110.7682105,2046.10268085
1999-11-13,2097.88025583,2120.98925465,2091.12362659,2116.42083831,2061.55406294,2158.85427575,2082.35953387,2112.46442052,,2110.7682105,2046.10268085
1999-12-18,2097.88025583,2120.98925465,2092.20647955,2116.42083831,2061.55406294,2158.85427575,2082.35953387,2112.46442052,,2110.7682105,2046.10268085
2000-01-15,2097.88025583,2120.98925465,2092.20647955,2116.42083831,2061.55406294,2158.85427575,2082.35953387,2119.0551756,,2110.7682105,2046.10268085
2000-01-29,2097.88025583,2120.98925465,2092.20647955,2116.42083831,2067.25241885,2158.85427575,2082.35953387,2119.0551756,,2110.7682105,2046.10268085
2000-02-26,2097.88025583,2120.98925465,2092.20647955,2116.42083831,2067.25241885,2165.2867768,2082.35953387,2119.0551756,,2110.7682105,2046.10268085
2000-03-03,2097.88025583,2129.87268448,2092.20647955,2116.42083831,2067.25241885,2165.2867768,2082.35953387,2119.0551756,,2110.7682105,2046.10268085
2000-04-08,2097.88025583,2129.87268448,2092.20647955,2116.42083831,2067.25241885,2165.2867768,2082.35953387,2119.0551756,,2063.4885475,2046.10268085
2000-04-29,2097.88025583,2129.87268448,2092.20647955,2130.04835053,2067.25241885,2165.2867768,2082.35953387,2119.0551756,,2063.4885475,2046.10268085
2000-05-13,2097.88025583,2129.87268448,2092.20647955,2130.04835053,2067.25241885,2165.2867768,2082.35953387,2121.97620841,,2063.4885475,2046.10268085
