date,Bernard Hopkins,Felix Trinidad,Floyd Mayweather Jr,Joe Calzaghe,Kostya Tszyu,Lennox Lewis,Manny Pacquiao,Oscar De La Hoya,Ricky Hatton,Roy Jones Jr.,Wladimir Klitschko
2000-09-23,1991.07677726,2138.55571153,1964.86381873,1963.86699247,2039.31193977,2136.32217484,1814.05695302,2130.12402585,1726.26577725,2127.55393937,1911.61265647
2000-10-14,1991.07677726,2138.55571153,1964.86381873,1963.86699247,2039.31193977,2136.32217484,1835.6571294,2130.12402585,1726.26577725,2127.55393937,1948.36949266
2000-10-21,1991.07677726,2138.55571153,1974.87538771,1963.86699247,2039.31193977,2136.32217484,1835.6571294,2130.12402585,1748.36239262,2127.55393937,1948.36949266
2000-11-11,1991.07677726,2138.55571153,1974.87538771,1963.86699247,2039.31193977,2146.48413973,1835.6571294,2130.12402585,1748.36239262,2127.55393937,1948.36949266
2000-12-01,2004.62714903,2138.55571153,1974.87538771,1963.86699247,2039.31193977,2146.48413973,1835.6571294,2130.12402585,1748.36239262,2127.55393937,1948.36949266
2000-12-02,2004.62714903,2149.74686882,1974.87538771,1963.86699247,2039.31193977,2146.48413973,1835.6571294,2130.12402585,1748.36239262,2127.55393937,1948.36949266
2000-12-16,2004.62714903,2149.74686882,1974.87538771,1986.55668304,2039.31193977,2146.48413973,1835.6571294,2130.12402585,1748.36239262,2127.55393937,1948.36949266
2001-01-20,2004.62714903,2149.74686882,2013.16247197,1986.55668304,2039.31193977,2146.48413973,1835.6571294,2130.12402585,1748.36239262,2127.55393937,1948.36949266
2001-02-03,2004.62714903,2149.74686882,2013.16247197,1986.55668304,2058.65214429,2146.48413973,1835.6571294,2130.12402585,1748.36239262,2127.55393937,1948.36949266
2001-02-24,2004.62714903,2149.74686882,2013.16247197,1986.55668304,2058.65214429,2146.48413973,1854.06442771,2130.12402585,1748.36239262,2130.72273499,1948.36949266
2001-03-24,2004.62714903,2149.74686882,2013.16247197,1986.55668304,2058.65214429,2146.48413973,1854.06442771,2138.32337476,1748.36239262,2130.72273499,1960.10021497
2001-03-26,2004.62714903,2149.74686882,2013.16247197,1986.55668304,2058.65214429,2146.48413973,1854.06442771,2138.32337476,1783.60154061,2130.72273499,1960.10021497
2001-04-14,2024.09296696,2149.74686882,2013.16247197,1986.55668304,2058.65214429,2146.48413973,1854.06442771,2138.32337476,1783.60154061,2130.72273499,1960.10021497
2001-04-22,2024.09296696,2149.74686882,2013.16247197,1986.55668304,2058.65214429,2103.66274216,1854.06442771,2138.32337476,1783.60154061,2130.72273499,1960.10021497
2001-04-28,2024.09296696,2149.74686882,2013.16247197,2002.0723815,2058.65214429,2103.66274216,1873.47052747,2138.32337476,1783.60154061,2130.72273499,1960.10021497
2001-05-12,2024.09296696,2161.45803889,2013.16247197,2002.0723815,2058.65214429,2103.66274216,1873.47052747,2138.32337476,1783.60154061,2130.72273499,1960.10021497
2001-05-26,2024.09296696,2161.45803889,2024.08461311,2002.0723815,2058.65214429,2103.66274216,1873.47052747,2138.32337476,1783.60154061,2130.72273499,1960.10021497
2001-06-23,2024.09296696,2161.45803889,2024.08461311,2002.0723815,2069.31097681,2103.66274216,1914.69948276,2150.61074104,1783.60154061,2130.72273499,1960.10021497
2001-07-07,2024.09296696,2161.45803889,2024.08461311,2002.0723815,2069.31097681,2103.66274216,1914.69948276,2150.61074104,1809.93079803,2130.72273499,1960.10021497
2001-07-28,2024.09296696,2161.45803889,2024.08461311,2002.0723815,2069.31097681,2103.66274216,1914.69948276,2150.61074104,1809.93079803,2136.0448064,1960.10021497
2001-08-04,2024.09296696,2161.45803889,2024.08461311,2002.0723815,2069.31097681,2103.66274216,1914.69948276,2150.61074104,1809.93079803,2136.0448064,1971.78684173
2001-09-15,2024.09296696,2161.45803889,2024.08461311,2002.0723815,2069.31097681,2103.66274216,1914.69948276,2150.61074104,1821.07994392,2136.0448064,1971.78684173
2001-09-29,2058.49244391,2127.05856193,2024.08461311,2002.0723815,2069.31097681,2103.66274216,1914.69948276,2150.61074104,1821.07994392,2136.0448064,1971.78684173
2001-10-13,2058.49244391,2127.05856193,2024.08461311,2009.08207652,2069.31097681,2103.66274216,1914.69948276,2150.61074104,1821.07994392,2136.0448064,1971.78684173
2001-10-27,2058.49244391,2127.05856193,2024.08461311,2009.08207652,2069.31097681,2103.66274216,1914.69948276,2150.61074104,1845.68439019,2136.0448064,1971.78684173
2001-11-03,2058.49244391,2127.05856193,2024.08461311,2009.08207652,2084.40096074,2103.66274216,1914.69948276,2150.61074104,1845.68439019,2136.0448064,1971.78684173
2001-11-10,2058.49244391,2127.05856193,2032.45744446,2009.08207652,2084.40096074,2103.66274216,1905.69931234,2150.61074104,1845.68439019,2136.0448064,1971.78684173
2001-11-17,2058.49244391,2127.05856193,2032.45744446,2009.08207652,2084.40096074,2115.50834974,1905.69931234,2150.61074104,1845.68439019,2136.0448064,1971.78684173
2001-12-15,2058.49244391,2127.05856193,2032.45744446,2009.08207652,2084.40096074,2115.50834974,1905.69931234,2150.61074104,1874.93036782,2136.0448064,1971.78684173
2002-02-02,2070.80549109,2127.05856193,2032.45744446,2009.08207652,2084.40096074,2115.50834974,1905.69931234,2150.61074104,1874.93036782,2142.58981115,1971.78684173
2002-02-09,2070.80549109,2127.05856193,2032.45744446,2009.08207652,2084.40096074,2115.50834974,1905.69931234,2150.61074104,1894.54441421,2142.58981115,1971.78684173
2002-03-16,2070.80549109,2127.05856193,2032.45744446,2009.08207652,2084.40096074,2115.50834974,1905.69931234,2150.61074104,1894.54441421,2142.58981115,1995.87276566
2002-04-20,2070.80549109,2127.05856193,2049.85590186,2019.17137034,2084.40096074,2115.50834974,1905.69931234,2150.61074104,1894.54441421,2142.58981115,1995.87276566
2002-05-11,2070.80549109,2133.00619952,2049.85590186,2019.17137034,2084.40096074,2115.50834974,1905.69931234,2150.61074104,1894.54441421,2142.58981115,1995.87276566
2002-05-18,2070.80549109,2133.00619952,2049.85590186,2019.17137034,2093.52792987,2115.50834974,1905.69931234,2150.61074104,1894.54441421,2142.58981115,1995.87276566
2002-06-01,2070.80549109,2133.00619952,2049.85590186,2019.17137034,2093.52792987,2115.50834974,1905.69931234,2150.61074104,1918.79046062,2142.58981115,1995.87276566
2002-06-08,2070.80549109,2133.00619952,2049.85590186,2019.17137034,2093.52792987,2138.45908605,1935.54200746,2150.61074104,1918.79046062,2142.58981115,1995.87276566
2002-06-29,2070.80549109,2133.00619952,2049.85590186,2019.17137034,2093.52792987,2138.45908605,1935.54200746,2150.61074104,1918.79046062,2142.58981115,2021.44704677
2002-08-17,2070.80549109,2133.00619952,2049.85590186,2025.51494439,2093.52792987,2138.45908605,1935.54200746,2150.61074104,1918.79046062,2142.58981115,2021.44704677
2002-09-07,2070.80549109,2133.00619952,2049.85590186,2025.51494439,2093.52792987,2138.45908605,1935.54200746,2150.61074104,1918.79046062,2149.26335398,2021.44704677
2002-09-14,2070.80549109,2133.00619952,2049.85590186,2025.51494439,2093.52792987,2138.45908605,1935.54200746,2162.55168959,1918.79046062,2149.26335398,2021.44704677
2002-09-28,2070.80549109,2133.00619952,2049.85590186,2025.51494439,2093.52792987,2138.45908605,1935.54200746,2162.55168959,1940.00907172,2149.26335398,2021.44704677
2002-10-26,2070.80549109,2133.00619952,2049.85590186,2025.51494439,2093.52792987,2138.45908605,1956.8773757,2162.55168959,1940.00907172,2149.26335398,2021.44704677
2002-12-07,2070.80549109,2133.00619952,2064.76543665,2025.51494439,2093.52792987,2138.45908605,1956.8773757,2162.55168959,1940.00907172,2149.26335398,2033.41708236
2002-12-14,2070.80549109,2133.00619952,2064.76543665,2031.25692986,2093.52792987,2138.45908605,1956.8773757,2162.55168959,1947.12150448,2149.26335398,2033.41708236
2003-01-19,2070.80549109,2133.00619952,2064.76543665,2031.25692986,2106.47097403,2138.45908605,1956.8773757,2162.55168959,1947.12150448,2149.26335398,2033.41708236
2003-03-01,2070.80549109,2133.00619952,2064.76543665,2031.25692986,2106.47097403,2138.45908605,1956.8773757,2162.55168959,1947.12150448,2159.05576726,2033.41708236
2003-03-08,2070.80549109,2133.00619952,2064.76543665,2031.25692986,2106.47097403,2138.45908605,1956.8773757,2162.55168959,1947.12150448,2159.05576726,1999.06954038
2003-03-15,2070.80549109,2133.00619952,2064.76543665,2031.25692986,2106.47097403,2138.45908605,1960.2854364,2162.55168959,1947.12150448,2159.05576726,1999.06954038
2003-03-29,2078.61082679,2133.00619952,2064.76543665,2031.25692986,2106.47097403,2138.45908605,1960.2854364,2162.55168959,1947.12150448,2159.05576726,1999.06954038
2003-04-05,2078.61082679,2133.00619952,2064.76543665,2031.25692986,2106.47097403,2138.45908605,1960.2854364,2162.55168959,1970.21875639,2159.05576726,1999.06954038
2003-04-19,2078.61082679,2133.00619952,2071.78631628,2031.25692986,2106.47097403,2138.45908605,1960.2854364,2162.55168959,1970.21875639,2159.05576726,1999.06954038
2003-05-03,2078.61082679,2133.00619952,2071.78631628,2031.25692986,2106.47097403,2138.45908605,1960.2854364,2172.69451229,1970.21875639,2159.05576726,1999.06954038
2003-06-21,2078.61082679,2133.00619952,2071.78631628,2031.25692986,2106.47097403,2153.2607538,1960.2854364,2172.69451229,1970.21875639,2159.05576726,1999.06954038
2003-06-28,2078.61082679,2133.00619952,2071.78631628,2039.1860388,2106.47097403,,1960.2854364,2172.69451229,1970.21875639,2159.05576726,1999.06954038
2003-07-26,2078.61082679,2133.00619952,2071.78631628,2039.1860388,2106.47097403,,1974.6584974,2172.69451229,1970.21875639,2159.05576726,1999.06954038
2003-08-30,2078.61082679,2133.00619952,2071.78631628,2039.1860388,2106.47097403,,1974.6584974,2172.69451229,1970.21875639,2159.05576726,2017.43199337
2003-09-13,2078.61082679,2133.00619952,2071.78631628,2039.1860388,2106.47097403,,1974.6584974,2137.01545866,1970.21875639,2159.05576726,2017.43199337
2003-09-27,2078.61082679,2133.00619952,2071.78631628,2039.1860388,2106.47097403,,1974.6584974,2137.01545866,2002.89523019,2159.05576726,2017.43199337
2003-11-01,2078.61082679,2133.00619952,2087.30445906,2039.1860388,2106.47097403,,1974.6584974,2137.01545866,2002.89523019,2159.05576726,2017.43199337
2003-11-08,2078.61082679,2133.00619952,2087.30445906,2039.1860388,2106.47097403,,1974.6584974,2137.01545866,2002.89523019,2166.53363162,2017.43199337
2003-11-15,2078.61082679,2133.00619952,2087.30445906,2039.1860388,2106.47097403,,2022.38872764,2137.01545866,2002.89523019,2166.53363162,2017.43199337
2003-12-13,2095.86656642,2133.00619952,2087.30445906,2039.1860388,2106.47097403,,2022.38872764,2137.01545866,2014.29740672,2166.53363162,2017.43199337
2003-12-20,2095.86656642,2133.00619952,2087.30445906,2039.1860388,2106.47097403,,2022.38872764,2137.01545866,2014.29740672,2166.53363162,2028.7520946
2004-02-21,2095.86656642,2133.00619952,2087.30445906,2043.12666401,2106.47097403,,2022.38872764,2137.01545866,2014.29740672,2166.53363162,2028.7520946
2004-04-03,2095.86656642,2133.00619952,2087.30445906,2043.12666401,2106.47097403,,2022.38872764,2137.01545866,2028.96607525,2166.53363162,2028.7520946
2004-04-10,2095.86656642,2133.00619952,2087.30445906,2043.12666401,2106.47097403,,2022.38872764,2137.01545866,2028.96607525,2166.53363162,1986.57434677
2004-05-08,2095.86656642,2133.00619952,2087.30445906,2043.12666401,2106.47097403,,2022.34123307,2137.01545866,2028.96607525,2166.53363162,1986.57434677
2004-05-15,2095.86656642,2133.00619952,2087.30445906,2043.12666401,2106.47097403,,2022.34123307,2137.01545866,2028.96607525,2123.35260271,1986.57434677
2004-05-22,2095.86656642,2133.00619952,2092.8143074,2043.12666401,2106.47097403,,2022.34123307,2137.01545866,2028.96607525,2123.35260271,1986.57434677
2004-06-05,2106.24544104,2133.00619952,2092.8143074,2043.12666401,2106.47097403,,2022.34123307,2141.56292054,2028.96607525,2123.35260271,1986.57434677
2004-06-12,2106.24544104,2133.00619952,2092.8143074,2043.12666401,2106.47097403,,2022.34123307,2141.56292054,2039.61786761,2123.35260271,1986.57434677
2004-09-18,2133.77802083,2133.00619952,2092.8143074,2043.12666401,2106.47097403,,2022.34123307,2114.03034074,2039.61786761,2123.35260271,1986.57434677
2004-09-25,2133.77802083,2133.00619952,2092.8143074,2043.12666401,2106.47097403,,2022.34123307,2114.03034074,2039.61786761,2077.58976935,1986.57434677
2004-10-01,2133.77802083,2133.00619952,2092.8143074,2043.12666401,2106.47097403,,2022.34123307,2114.03034074,2048.25690699,2077.58976935,1986.57434677
2004-10-02,2133.77802083,2141.71933859,2092.8143074,2043.12666401,2106.47097403,,2022.34123307,2114.03034074,2048.25690699,2077.58976935,2002.03344198
2004-10-22,2133.77802083,2141.71933859,2092.8143074,2049.48267708,2106.47097403,,2022.34123307,2114.03034074,2048.25690699,2077.58976935,2002.03344198
2004-11-06,2133.77802083,2141.71933859,2092.8143074,2049.48267708,2126.74392299,,2022.34123307,2114.03034074,2048.25690699,2077.58976935,2002.03344198
2004-12-11,2133.77802083,2141.71933859,2092.8143074,2049.48267708,2126.74392299,,2028.73456621,2114.03034074,2057.67368325,2077.58976935,2002.03344198
2005-01-22,2133.77802083,2141.71933859,2096.42414852,2049.48267708,2126.74392299,,2028.73456621,2114.03034074,2057.67368325,2077.58976935,2002.03344198
2005-02-19,2145.51521428,2141.71933859,2096.42414852,2049.48267708,2126.74392299,,2028.73456621,2114.03034074,2057.67368325,2077.58976935,2002.03344198
2005-03-19,2145.51521428,2141.71933859,2096.42414852,2049.48267708,2126.74392299,,2006.49112956,2114.03034074,2057.67368325,2077.58976935,2002.03344198
2005-04-23,2145.51521428,2141.71933859,2096.42414852,2049.48267708,2126.74392299,,2006.49112956,2114.03034074,2057.67368325,2077.58976935,2007.35052752
2005-05-07,2145.51521428,2141.71933859,2096.42414852,2064.72092938,2126.74392299,,2006.49112956,2114.03034074,2057.67368325,2077.58976935,2007.35052752
2005-05-14,2145.51521428,2111.06197838,2096.42414852,2064.72092938,2126.74392299,,2006.49112956,2114.03034074,2057.67368325,2077.58976935,2007.35052752
2005-06-04,2145.51521428,2111.06197838,2096.42414852,2064.72092938,2096.83837496,,2006.49112956,2114.03034074,2087.57923128,2077.58976935,2007.35052752
2005-06-25,2145.51521428,2111.06197838,2113.61124031,2064.72092938,,,2006.49112956,2114.03034074,2087.57923128,2077.58976935,2007.35052752
2005-07-16,2105.83656321,2111.06197838,2113.61124031,2064.72092938,,,2006.49112956,2114.03034074,2087.57923128,2077.58976935,2007.35052752
2005-09-10,2105.83656321,2111.06197838,2113.61124031,2074.32356592,,,2015.39092882,2114.03034074,2087.57923128,2077.58976935,2007.35052752
2005-09-24,2105.83656321,2111.06197838,2113.61124031,2074.32356592,,,2015.39092882,2114.03034074,2087.57923128,2077.58976935,2022.53439648
2005-10-01,2105.83656321,2111.06197838,2113.61124031,2074.32356592,,,2015.39092882,2114.03034074,2087.57923128,2040.47775334,2022.53439648
2005-11-19,2105.83656321,2111.06197838,2132.15789867,2074.32356592,,,2015.39092882,2114.03034074,2087.57923128,2040.47775334,2022.53439648
2005-11-26,2105.83656321,2111.06197838,2132.15789867,2074.32356592,,,2015.39092882,2114.03034074,2091.95920491,2040.47775334,2022.53439648
2005-12-03,2071.60025804,2111.06197838,2132.15789867,2074.32356592,,,2015.39092882,2114.03034074,2091.95920491,2040.47775334,2022.53439648
2006-01-21,2071.60025804,2111.06197838,2132.15789867,2074.32356592,,,2042.59114399,2114.03034074,2091.95920491,2040.47775334,2022.53439648
2006-03-04,2071.60025804,2111.06197838,2132.15789867,2088.65161781,,,2042.59114399,2114.03034074,2091.95920491,2040.47775334,2022.53439648
2006-04-08,2071.60025804,2111.06197838,2146.80730224,2088.65161781,,,2042.59114399,2114.03034074,2091.95920491,2040.47775334,2022.53439648
2006-04-22,2071.60025804,2111.06197838,2146.80730224,2088.65161781,,,2042.59114399,2114.03034074,2091.95920491,2040.47775334,2048.47599838
2006-05-06,2071.60025804,2111.06197838,2146.80730224,2088.65161781,,,2042.59114399,2125.37629049,2091.95920491,2040.47775334,2048.47599838
2006-05-13,2071.60025804,2111.06197838,2146.80730224,2088.65161781,,,2042.59114399,2125.37629049,2097.85220578,2040.47775334,2048.47599838
2006-06-10,2088.16077358,2111.06197838,2146.80730224,2088.65161781,,,2042.59114399,2125.37629049,2097.85220578,2040.47775334,2048.47599838
2006-07-02,2088.16077358,2111.06197838,2146.80730224,2088.65161781,,,2063.85836005,2125.37629049,2097.85220578,2040.47775334,2048.47599838
2006-07-29,2088.16077358,2111.06197838,2146.80730224,2088.65161781,,,2063.85836005,2125.37629049,2097.85220578,2048.99871618,2048.47599838
2006-10-14,2088.16077358,2111.06197838,2146.80730224,2094.31636092,,,2063.85836005,2125.37629049,2097.85220578,2048.99871618,2048.47599838
2006-11-04,2088.16077358,2111.06197838,2163.39952269,2094.31636092,,,2063.85836005,2125.37629049,2097.85220578,2048.99871618,2048.47599838
2006-11-11,2088.16077358,2111.06197838,2163.39952269,2094.31636092,,,2063.85836005,2125.37629049,2097.85220578,2048.99871618,2062.67406018
2006-11-18,2088.16077358,2111.06197838,2163.39952269,2094.31636092,,,2085.63755647,2125.37629049,2097.85220578,2048.99871618,2062.67406018
2007-01-20,2088.16077358,2111.06197838,2163.39952269,2094.31636092,,,2085.63755647,2125.37629049,2102.89515857,2048.99871618,2062.67406018
2007-03-10,2088.16077358,2111.06197838,2163.39952269,2094.31636092,,,2085.63755647,2125.37629049,2102.89515857,2048.99871618,2070.07650261
2007-04-07,2088.16077358,2111.06197838,2163.39952269,2100.27271512,,,2085.63755647,2125.37629049,2102.89515857,2048.99871618,2070.07650261
2007-04-14,2088.16077358,2111.06197838,2163.39952269,2100.27271512,,,2095.25184565,2125.37629049,2102.89515857,2048.99871618,2070.07650261
2007-05-05,2088.16077358,2111.06197838,2185.67440215,2100.27271512,,,2095.25184565,2103.10141103,2102.89515857,2048.99871618,2070.07650261
2007-06-23,2088.16077358,2111.06197838,2185.67440215,2100.27271512,,,2095.25184565,2103.10141103,2123.37706982,2048.99871618,2070.07650261
2007-07-07,2088.16077358,2111.06197838,2185.67440215,2100.27271512,,,2095.25184565,2103.10141103,2123.37706982,2048.99871618,2081.31355761
2007-07-14,2088.16077358,2111.06197838,2185.67440215,2100.27271512,,,2095.25184565,2103.10141103,2123.37706982,2056.69888232,2081.31355761
2007-07-21,2115.07017703,2111.06197838,2185.67440215,2100.27271512,,,2095.25184565,2103.10141103,2123.37706982,2056.69888232,2081.31355761
2007-10-06,2115.07017703,2111.06197838,2185.67440215,2100.27271512,,,2119.89404459,2103.10141103,2123.37706982,2056.69888232,2081.31355761
2007-11-03,2115.07017703,2111.06197838,2185.67440215,2120.75305764,,,2119.89404459,2103.10141103,2123.37706982,2056.69888232,2081.31355761
2007-12-08,2115.07017703,2111.06197838,2206.23917901,2120.75305764,,,2119.89404459,2103.10141103,2102.81229296,2056.69888232,2081.31355761
2008-01-19,2115.07017703,2082.18185296,2206.23917901,2120.75305764,,,2119.89404459,2103.10141103,2102.81229296,2085.57900774,2081.31355761
2008-02-23,2115.07017703,,2206.23917901,2120.75305764,,,2119.89404459,2103.10141103,2102.81229296,2085.57900774,2093.57633138
2008-03-15,2115.07017703,,2206.23917901,2120.75305764,,,2141.12718626,2103.10141103,2102.81229296,2085.57900774,2093.57633138
2008-04-19,2090.47905669,,2206.23917901,2145.34417797,,,2141.12718626,2103.10141103,2102.81229296,2085.57900774,2093.57633138
2008-05-03,2090.47905669,,2206.23917901,2145.34417797,,,2141.12718626,2110.71201149,2102.81229296,2085.57900774,2093.57633138
2008-05-24,2090.47905669,,2206.23917901,2145.34417797,,,2141.12718626,2110.71201149,2115.63382769,2085.57900774,2093.57633138
2008-06-28,2090.47905669,,2206.23917901,2145.34417797,,,2149.123338,2110.71201149,2115.63382769,2085.57900774,2093.57633138
2008-07-12,2090.47905669,,2206.23917901,2145.34417797,,,2149.123338,2110.71201149,2115.63382769,2085.57900774,2105.67772471
2008-10-18,2109.4809975,,2206.23917901,2145.34417797,,,2149.123338,2110.71201149,2115.63382769,2085.57900774,2105.67772471
2008-11-08,2109.4809975,,2206.23917901,2166.08564921,,,2149.123338,2110.71201149,2115.63382769,2064.8375365,2105.67772471
2008-11-22,2109.4809975,,2206.23917901,,,,2149.123338,2110.71201149,2126.37440094,2064.8375365,2105.67772471
2008-12-06,2109.4809975,,2206.23917901,,,,2171.37062702,2088.46472248,2126.37440094,2064.8375365,2105.67772471
2008-12-13,2109.4809975,,2206.23917901,,,,2171.37062702,,2126.37440094,2064.8375365,2120.08601874
2009-03-21,2109.4809975,,2206.23917901,,,,2171.37062702,,2126.37440094,2070.20964595,2120.08601874
2009-05-02,2109.4809975,,2206.23917901,,,,2193.15086956,,2104.5941584,2070.20964595,2120.08601874
2009-06-20,2109.4809975,,2206.23917901,,,,2193.15086956,,2104.5941584,2070.20964595,2135.16224449
2009-08-15,2109.4809975,,2206.23917901,,,,2193.15086956,,2104.5941584,2085.44236277,2135.16224449
2009-09-19,2109.4809975,,2222.78625894,,,,2193.15086956,,2104.5941584,2085.44236277,2135.16224449
2009-11-14,2109.4809975,,2222.78625894,,,,2210.14154992,,2104.5941584,2085.44236277,2135.16224449
2009-12-02,2114.42885096,,2222.78625894,,,,2210.14154992,,2104.5941584,2044.1862464,2135.16224449
2010-03-13,2114.42885096,,2222.78625894,,,,2217.18248049,,2104.5941584,2044.1862464,2135.16224449
2010-03-20,2114.42885096,,2222.78625894,,,,2217.18248049,,2104.5941584,2044.1862464,2148.03104364
2010-04-03,2134.44224652,,2222.78625894,,,,2217.18248049,,2104.5941584,2024.17285083,2148.03104364
2010-05-01,2134.44224652,,2237.9144117,,,,2217.18248049,,2104.5941584,2024.17285083,2148.03104364
2010-09-11,2134.44224652,,2237.9144117,,,,2217.18248049,,2104.5941584,2024.17285083,2160.72855841
2010-11-13,2134.44224652,,2237.9144117,,,,2229.38221578,,2104.5941584,2024.17285083,2160.72855841
2010-12-18,2122.74748275,,2237.9144117,,,,2229.38221578,,2104.5941584,2024.17285083,2160.72855841
2011-05-07,2122.74748275,,2237.9144117,,,,2242.46920359,,2104.5941584,2024.17285083,2160.72855841
2011-05-21,2137.75927301,,2237.9144117,,,,2242.46920359,,2104.5941584,1983.22490444,2160.72855841
2011-07-02,2137.75927301,,2237.9144117,,,,2242.46920359,,2104.5941584,1983.22490444,2176.85739088
2011-09-17,2137.75927301,,2245.2820203,,,,2242.46920359,,2104.5941584,1983.22490444,2176.85739088
2011-10-15,2128.64626049,,2245.2820203,,,,2242.46920359,,2104.5941584,1983.22490444,2176.85739088
2011-11-12,2128.64626049,,2245.2820203,,,,2257.53935135,,2104.5941584,1983.22490444,2176.85739088
2011-12-10,2128.64626049,,2245.2820203,,,,2257.53935135,,2104.5941584,1986.24621993,2176.85739088
2012-03-03,2128.64626049,,2245.2820203,,,,2257.53935135,,2104.5941584,1986.24621993,2189.97909386
2012-04-28,2095.69154123,,2245.2820203,,,,2257.53935135,,2104.5941584,1986.24621993,2189.97909386
2012-05-05,2095.69154123,,2260.73253318,,,,2257.53935135,,2104.5941584,1986.24621993,2189.97909386
2012-06-09,2095.69154123,,2260.73253318,,,,2217.53714189,,2104.5941584,1986.24621993,2189.97909386
2012-06-30,2095.69154123,,2260.73253318,,,,2217.53714189,,2104.5941584,1994.20556609,2189.97909386
2012-07-07,2095.69154123,,2260.73253318,,,,2217.53714189,,2104.5941584,1994.20556609,2199.55168811
2012-11-10,2095.69154123,,2260.73253318,,,,2217.53714189,,2104.5941584,1994.20556609,2204.18514156
2012-11-24,2095.69154123,,2260.73253318,,,,2217.53714189,,2064.58898651,1994.20556609,2204.18514156
2012-12-08,2095.69154123,,2260.73253318,,,,2183.67595578,,,1994.20556609,2204.18514156
2013-03-09,2107.21269143,,2260.73253318,,,,2183.67595578,,,1994.20556609,2204.18514156
2013-05-04,2107.21269143,,2271.56517946,,,,2183.67595578,,,1994.20556609,2210.38755049
2013-09-14,2107.21269143,,2284.74021842,,,,2183.67595578,,,1994.20556609,2210.38755049
2013-10-05,2107.21269143,,2284.74021842,,,,2183.67595578,,,1994.20556609,2225.95262574
2013-10-26,2113.24342661,,2284.74021842,,,,2183.67595578,,,1994.20556609,2225.95262574
2013-11-24,2113.24342661,,2284.74021842,,,,2191.61145673,,,1994.20556609,2225.95262574
2013-12-21,2113.24342661,,2284.74021842,,,,2191.61145673,,,1999.78174365,2225.95262574
2014-04-12,2113.24342661,,2284.74021842,,,,2209.65187346,,,1999.78174365,2225.95262574
2014-04-19,2120.82903662,,2284.74021842,,,,2209.65187346,,,1999.78174365,2225.95262574
2014-04-26,2120.82903662,,2284.74021842,,,,2209.65187346,,,1999.78174365,2230.37373955
2014-05-03,2120.82903662,,2291.83988856,,,,2209.65187346,,,1999.78174365,2230.37373955
2014-07-26,2120.82903662,,2291.83988856,,,,2209.65187346,,,2002.61395156,2230.37373955
2014-09-13,2120.82903662,,2298.33963467,,,,2209.65187346,,,2002.61395156,2230.37373955
2014-09-26,2120.82903662,,2298.33963467,,,,2209.65187346,,,2004.09241633,2230.37373955
2014-11-08,2076.84891585,,2298.33963467,,,,2209.65187346,,,,2230.37373955
2014-11-15,2076.84891585,,2298.33963467,,,,2209.65187346,,,,2238.70617371
2014-11-23,2076.84891585,,2298.33963467,,,,2211.66730289,,,,2238.70617371
2015-04-25,2076.84891585,,2298.33963467,,,,2211.66730289,,,,2240.05811114
2015-05-02,2076.84891585,,2317.22928891,,,,2192.77764866,,,,2240.05811114
2015-09-12,2076.84891585,,2321.32384292,,,,2192.77764866,,,,2240.05811114
2015-11-28,2076.84891585,,,,,,2192.77764866,,,,2196.54344553
2016-04-09,2076.84891585,,,,,,2193.06671595,,,,
2016-11-05,2076.84891585,,,,,,2204.11623789,,,,
2016-12-17,2029.40204378,,,,,,,,,,
